text,label,type,is_money
đế đỡ điện thoại healing #3624 41K,Shopping,expense,1
trà sữa phê la 43k,Food,expense,1
tiền bố mẹ tiếp tế vibe đỉnh #809 12.073.000 đồng,Business,income,1
bún đậu mắm tôm ngon nhức nách over hợp 191 ngàn,Food,expense,1
phòng lướt net net cỏ over hợp 32K,Entertainment,expense,1
rửa xe máy sạch bong flexing 418 cành,Transport,expense,1
tiền khám bệnh phòng khám vô tri #4074 261k,Health,expense,1
thuê gia sư kèm 1-1 chill chill #7569 327 ngàn,Education,expense,1
kệ để đồ mĩ phẩm ngon nhức nách #6446 420K,Shopping,expense,1
tiền phạt vi phạm giao thông đỉnh nóc kịch trần #5570 245 cành,Transport,expense,1
bánh tráng phơi sương xịn xò #7356 125K,Food,expense,1
đi chill acoustic vibe đỉnh 131k,Entertainment,expense,1
tiền vệ sinh rác thải flexing #6521 461k,Housing,expense,1
thay dầu nhớt castrol chill chill #3713 25 ngàn,Transport,expense,1
popmart blindbox hết nấc #210 258k,Shopping,expense,1
học phí học lái xe ô tô cứu rỗi tâm hồn #2978 154k,Education,expense,1
tiền mua đồ thắp hương cứu rỗi tâm hồn 249 cành,Investment,expense,1
trà sữa phúc long cứu rỗi tâm hồn 397K,Food,expense,1
đi đu idol kpop ét ô ét 210k,Entertainment,expense,1
đèn led hoàng hôn gét gô #6143 229 cành,Shopping,expense,1
thịt bò ba chỉ ầm ầm #5803 93K,Food,expense,1
lương làm trợ giảng hết nấc 11211K,Salary,income,1
thu nhập affliate tiktok shop gét gô #5922 3132 cành,Business,income,1
đi bar pub quẩy xịn xò #9682 367k,Entertainment,expense,1
chốt đơn hoodie oversize ầm ầm #4394 298k,Shopping,expense,1
decor lại phòng trọ đỉnh nóc kịch trần #2311 160k,Housing,expense,1
đế đỡ điện thoại hết nấc #7594 158k,Shopping,expense,1
highlands phindi ét ô ét 43 cành,Food,expense,1
mua giày sneaker mlem flexing #2991 435.000 đồng,Shopping,expense,1
tiền lãi chứng khoán nổ hũ hết nấc 11664K,Business,income,1
đóng tiền phạt muộn hết nấc #1386 272k,Investment,expense,1
ức gà ăn kiêng vibe đỉnh #3099 299k,Food,expense,1
mua quần jean ống rộng flexing 421k,Shopping,expense,1
tiền lì xì tết tốn kém vibe đỉnh 294K,Investment,expense,1
tiền thanh lý đồ cũ pass đồ mlem mlem 3.8Tr,Business,income,1
thưởng tết âm lịch ấm áp slay #4488 11006 cành,Bonus,income,1
tiền phạt vi phạm giao thông chill chill #8398 353.000 đồng,Transport,expense,1
thay dầu nhớt castrol đỉnh nóc kịch trần 152k,Transport,expense,1
đi chợ đầu mối xu cà na #3422 32k,Shopping,expense,1
tiền bán hàng shopee xịn xò #9405 5298k,Business,income,1
phí dịch vụ chung cư chill chill #8714 101k,Housing,expense,1
mua cây decor phòng ngủ ét ô ét 172k,Housing,expense,1
gà rán jollibee over hợp #8547 412k,Food,expense,1
lương cứng mỗi tháng chill chill #1012 1.6tr,Salary,income,1
tiền thưởng dự án xuất sắc gét gô #4075 9.9tr,Bonus,income,1
trà chanh giã tay over hợp #8552 261 cành,Food,expense,1
mua sách tiếng anh mua cháy phố 216k,Education,expense,1
bút calligraphy over hợp #1633 90K,Shopping,expense,1
nhận lương viết content slay #5544 1474 ngàn,Salary,income,1
tiền thưởng dự án xuất sắc ngon nhức nách #2756 12558 cành,Bonus,income,1
chi phí đổi căn cước công dân flexing #4132 399k,Investment,expense,1
bún đậu mắm tôm ngon nhức nách,Entertainment,expense,0
sữa rửa mặt cetaphil mlem mlem #4205 21k,Beauty,expense,1
thu nhập affliate tiktok shop chill chill #3088 2.6tr,Business,income,1
xiên bẩn kiếp nạn thứ 82 #2829 73 cành,Food,expense,1
tiền lãi đầu tư coin hết nấc #7648 7.6củ,Business,income,1
săn sale kẹp tóc #5726 242 cành,Shopping,expense,1
mì cay cấp độ 7 slay 369k,Food,expense,1
quyên góp từ thiện chống lũ xu cà na #7051 285k,Charity,expense,1
highlands phindi xu cà na #7962 270k,Food,expense,1
tiền thuê phòng trọ gét gô 311k,Housing,expense,1
đi đu idol kpop ét ô ét #1995 275.000 đồng,Entertainment,expense,1
tiền khám bệnh phòng khám cháy phố 267k,Health,expense,1
thưởng vượt doanh số mlem mlem #2652 12.7củ,Bonus,income,1
mua giày sneaker mlem xu cà na #2900 432 ngàn,Shopping,expense,1
mua trà hoa cúc ngủ ngon cứu rỗi tâm hồn #7471 435 cành,Health,expense,1
gà rán jollibee healing #3340 163K,Food,expense,1
mua bông y tế tẩy trang ét ô ét 348 cành,Health,expense,1
kimbap siêu dài ầm ầm 16 cành,Food,expense,1
nạp thẻ game liên quân flexing 62 cành,Entertainment,expense,1
lợi nhuận bán quần áo secondhand flexing 1.2củ,Business,income,1
mua giày sneaker mlem chill chill #9042 313K,Shopping,expense,1
mua sách tiếng anh mua over hợp #5856 255k,Education,expense,1
popmart blindbox vibe đỉnh 233k,Shopping,expense,1
lệ phí thi lại môn ét ô ét #9509 165k,Education,expense,1
sushi băng chuyền kiếp nạn thứ 82 #3946 93.000 đồng,Food,expense,1
đăng ký lớp yoga cháy phố 281k,Education,expense,1
tiền cọc phòng trọ xịn xò 78k,Housing,expense,1
mua sách truyện manga kiếp nạn thứ 82 441 ngàn,Entertainment,expense,1
tai nghe bluetooth chụp tai cứu rỗi tâm hồn #1362 492K,Shopping,expense,1
phở cuốn healing #6369 56k,Food,expense,1
thu nhập affliate tiktok shop cháy phố 14.9Tr,Business,income,1
vé máy bay vietjet slay #5020 186k,Transport,expense,1
tiền khám bệnh phòng khám cứu rỗi tâm hồn #9158 194k,Health,expense,1
dầu gió xanh cứu cánh ầm ầm #817 171k,Health,expense,1
mua sách tiếng anh mua vibe đỉnh 279 ngàn,Education,expense,1
học phí khóa học photoshop hết nấc #8421 402 cành,Education,expense,1
tiền mừng cưới bạn thân cháy phố 449 ngàn,Social,expense,1
bảng mắt màu khói ét ô ét #2556 485k,Beauty,expense,1
mua quần jean ống rộng chill chill #9573 106k,Shopping,expense,1
mua thuốc uống cảm cúm slay 389k,Health,expense,1
vé đi triển lãm nghệ thuật chill chill #8737 257k,Entertainment,expense,1
tiền lì xì tết tốn kém kiếp nạn thứ 82 #5686 372k,Investment,expense,1
thưởng chuyên cần gét gô #4753 9.3tr,Bonus,income,1
quyên góp từ thiện chống lũ ét ô ét #8769 269K,Charity,expense,1
săn áo thun t-shirt mlem mlem #7634 423k,Shopping,expense,1
vé xem phim cgv đỉnh nóc kịch trần #364 336k,Entertainment,expense,1
thu nhập từ kênh youtube cháy phố #7918 5654 cành,Business,income,1
tiền lì xì tết tốn kém xu cà na #2582 251k,Investment,expense,1
tiền bonus từ khách hàng hết nấc 7398k,Bonus,income,1
mua cây decor phòng ngủ hết nấc 107k,Housing,expense,1
vớ tất cao cổ xịn xò 274k,Shopping,expense,1
tai nghe bluetooth chụp tai đỉnh nóc kịch trần #4921 365k,Shopping,expense,1
sữa chua hy lạp xu cà na #3167 345 ngàn,Food,expense,1
sổ tay bullet journal chill chill 53K,Shopping,expense,1
mua trà hoa cúc ngủ ngon #8407 202 cành,Health,expense,1
gọi bebike đi học xịn xò #8173 28.000 đồng,Transport,expense,1
lệ phí thi lại môn #6913 467k,Education,expense,1
thuốc nhỏ mũi xịt cứu rỗi tâm hồn #1106 435K,Health,expense,1
mua tài liệu ôn thi slay #1726 447k,Education,expense,1
nước cốt xương gét gô 461k,Food,expense,1
bia chill cùng bạn hết nấc #5486 100 cành,Food,expense,1
đế đỡ điện thoại đỉnh nóc kịch trần #1094 440K,Shopping,expense,1
mua mũ bảo hiểm có kính cháy phố 236k,Transport,expense,1
mua sách truyện manga vô tri #9752 317K,Entertainment,expense,1
mua bút highlight healing #7376 165k,Education,expense,1
tiền quỹ nhóm chia đều slay #602 10480 cành,Business,income,1
sơn móng tay gel healing #1141 259k,Beauty,expense,1
bún đậu mắm tôm ngon nhức nách mlem mlem #4051 242k,Food,expense,1
dầu gió xanh cứu cánh ét ô ét #4335 51 cành,Health,expense,1
ức gà ăn kiêng kiếp nạn thứ 82 #6275 340 cành,Food,expense,1
tiền mừng cưới bạn thân gét gô #6219 402k,Social,expense,1
gói khám sức khỏe tổng quát đỉnh nóc kịch trần 80k,Health,expense,1
quạt tích điện để bàn vibe đỉnh 330.000 đồng,Shopping,expense,1
tiền trúng thưởng mini game xu cà na 2227k,Business,income,1
mixue kem cây chill chill #7671 457k,Food,expense,1
ăn sập sình ét ô ét #8748 223 cành,Food,expense,1
mì tôm hảo hảo #2532 133.000 đồng,Food,expense,1
ức gà ăn kiêng đỉnh nóc kịch trần #4404 265.000 đồng,Food,expense,1
sửa vòi nước hỏng ngon nhức nách #7435 328 ngàn,Housing,expense,1
mua bút highlight mlem mlem 44k,Education,expense,1
nhận lương viết content cháy phố 5.5Tr,Salary,income,1
thịt bò ba chỉ cứu rỗi tâm hồn #5117 486K,Food,expense,1
lẩu haidilao cháy phố 38.000 đồng,Food,expense,1
bánh tráng trộn chill chill 430k,Food,expense,1
tiền thưởng kpi tháng vô tri #6937 13.8Tr,Bonus,income,1
thuốc nhỏ mũi xịt xịn xò #8638 307 cành,Health,expense,1
mua khóa học tik tok master đỉnh nóc kịch trần #4461 139K,Education,expense,1
trà đào cam sả đỉnh nóc kịch trần #3213 375K,Food,expense,1
tiền điện nước giá kinh hoàng hết nấc #5214 294k,Housing,expense,1
mua thuốc nhỏ mắt len xu cà na #1195 468k,Health,expense,1
quạt tích điện để bàn #3693 325k,Shopping,expense,1
thịt bò ba chỉ chill chill #5201 205.000 đồng,Food,expense,1
vé máy bay vietjet xịn xò 61k,Transport,expense,1
nước ngọt coca zero chill chill #7169 110k,Food,expense,1
mua vàng tích trữ đỉnh nóc kịch trần 79 ngàn,Investment,expense,1
đi siêu thị go sắm đồ xu cà na 236K,Shopping,expense,1
thưởng nóng từ sếp ngon nhức nách 1502k,Bonus,income,1
thuốc nhỏ mũi xịt xu cà na #6840 154k,Health,expense,1
lương admin fanpage đỉnh nóc kịch trần 3.2tr,Salary,income,1
hủ tiếu gõ chill chill 152k,Food,expense,1
lương part-time rủng rỉnh hết nấc #251 10306 ngàn,Salary,income,1
trà sữa gongcha hết nấc #4871 367 ngàn,Food,expense,1
tiền mua đồ thắp hương vibe đỉnh #7005 281k,Investment,expense,1
đi chợ đầu mối ầm ầm #8606 477 ngàn,Shopping,expense,1
serum trị mụn cháy phố 338k,Beauty,expense,1
nạp thẻ game liên quân hết nấc 142k,Entertainment,expense,1
khoai lang mật xịn xò #6538 208 cành,Food,expense,1
thưởng ngày lễ 30/4 vô tri #620 11.3Tr,Bonus,income,1
tiền lãi chứng khoán nổ hũ ầm ầm #1378 3787 ngàn,Business,income,1
chốt đơn shopee live đỉnh nóc kịch trần #5735 272.000 đồng,Shopping,expense,1
tai nghe bluetooth chụp tai kiếp nạn thứ 82 #5802 449 ngàn,Shopping,expense,1
tiền bố mẹ tiếp tế #4081 14209K,Business,income,1
vớ tất cao cổ vô tri #5378 15 cành,Shopping,expense,1
tiền bonus từ khách hàng gét gô #7480 6827 ngàn,Bonus,income,1
tiền bán hàng shopee ét ô ét #4310 12.0củ,Business,income,1
thưởng sinh nhật công ty slay #3242 4865 ngàn,Bonus,income,1
đăng ký lớp yoga ét ô ét #8197 159k,Education,expense,1
tiền mua đồ thắp hương cháy phố 144 ngàn,Investment,expense,1
quạt tích điện để bàn kiếp nạn thứ 82 #1487 109.000 đồng,Shopping,expense,1
nước tẩy trang bioderma cứu rỗi tâm hồn #236 75.000 đồng,Beauty,expense,1
nước cốt xương over hợp 43 cành,Food,expense,1
góp quỹ từ thiện trường ét ô ét 175K,Charity,expense,1
tiền quỹ lớp mlem mlem #1146 135k,Education,expense,1
thuốc nhỏ mũi xịt flexing #1241 93k,Health,expense,1
tai nghe bluetooth chụp tai healing 26k,Shopping,expense,1
tiền quỹ nhóm chia đều 14.7củ,Business,income,1
củ sạc nhanh baseus flexing 301 ngàn,Shopping,expense,1
trà sữa phê la đỉnh nóc kịch trần #1531 146k,Food,expense,1
tẩy tế bào chết cocoon vibe đỉnh 440k,Beauty,expense,1
chốt đơn hoodie oversize mlem mlem 472 cành,Shopping,expense,1
lương part-time rủng rỉnh ầm ầm #4735 5662K,Salary,income,1
lương làm trợ giảng kiếp nạn thứ 82 9337k,Salary,income,1
yến mạch giảm cân ầm ầm #8671 285k,Food,expense,1
học phí đại học khóc thét mlem mlem #946 311k,Education,expense,1
góp quỹ từ thiện trường slay #1151 281K,Charity,expense,1
lệ phí thi lại môn over hợp #9544 290k,Education,expense,1
đăng ký test toeic vô tri #1847 355k,Education,expense,1
mua khóa học udemy vô tri #8763 31.000 đồng,Education,expense,1
chốt đơn túi xách đeo chéo ét ô ét 345k,Shopping,expense,1
ức gà ăn kiêng cứu rỗi tâm hồn 314k,Food,expense,1
chốt đơn hoodie oversize gét gô 221k,Shopping,expense,1
ét ô ét cứu cái phòng trọ này,Housing,expense,0
tiền bố mẹ tiếp tế cứu rỗi tâm hồn #7970 3.4củ,Business,income,1
nước ép hoa quả healthy gét gô 175 ngàn,Food,expense,1
đăng ký lớp yoga chill chill 280 ngàn,Education,expense,1
son tint bóng vô tri #8208 445 ngàn,Beauty,expense,1
đi đu idol kpop healing 255k,Entertainment,expense,1
trà chanh giã tay chill chill #2756 104K,Food,expense,1
săn áo thun t-shirt đỉnh nóc kịch trần 216.000 đồng,Shopping,expense,1
lương part-time rủng rỉnh slay 7191K,Salary,income,1
tiền cà phê giao lưu đối tác over hợp #7646 59 ngàn,Investment,expense,1
lãi gửi tiết kiệm ngân hàng vibe đỉnh #8185 11552 ngàn,Business,income,1
rau hữu cơ bách hóa xanh mlem mlem 235k,Food,expense,1
tiền mạng internet wifi hết nấc #7032 453k,Housing,expense,1
bảo dưỡng xe máy ầm ầm #6168 69k,Transport,expense,1
cà phê muối vô tri #4796 221 ngàn,Food,expense,1
cushion che khuyết điểm hết nấc #8947 82k,Beauty,expense,1
bún bò huế full topping over hợp 218K,Food,expense,1
tiền gửi xe hàng tháng xịn xò #6767 185k,Investment,expense,1
mua khóa học udemy ngon nhức nách #3244 50K,Education,expense,1
hôm nay trời đẹp ghê,Food,expense,0
sushi băng chuyền ầm ầm #5679 477 cành,Food,expense,1
tiền lãi chứng khoán nổ hũ vibe đỉnh 5548K,Business,income,1
bút calligraphy xu cà na #4246 60 cành,Shopping,expense,1
bia chill cùng bạn ét ô ét #1889 141k,Food,expense,1
dầu gió xanh cứu cánh ngon nhức nách #2570 335 ngàn,Health,expense,1
book phòng homestay đà lạt healing 260K,Transport,expense,1
gói khám sức khỏe tổng quát flexing #7933 313k,Health,expense,1
tiền vệ sinh rác thải healing #9321 18k,Housing,expense,1
ốp lưng iphone xịn xò slay #8189 388k,Shopping,expense,1
vé máy bay vietjet 365.000 đồng,Transport,expense,1
bán tài liệu học tập cũ vô tri 7000k,Business,income,1
chơi boardgame cùng hội bạn đỉnh nóc kịch trần #1563 347K,Entertainment,expense,1
nem chua rán hết nấc 51k,Food,expense,1
tiền bố mẹ tiếp tế healing 13551k,Business,income,1
sushi băng chuyền cứu rỗi tâm hồn #1033 243k,Food,expense,1
rong biển cuộn cơm hết nấc #4244 41k,Food,expense,1
sữa rửa mặt cetaphil ngon nhức nách 202k,Beauty,expense,1
củ sạc nhanh baseus ầm ầm #8841 416K,Shopping,expense,1
tiền phạt vi phạm giao thông kiếp nạn thứ 82 159k,Transport,expense,1
sửa vòi nước hỏng flexing #1635 46k,Housing,expense,1
học phí học lái xe ô tô over hợp #4566 306k,Education,expense,1
tiền bán hàng shopee gét gô #7236 14903K,Business,income,1
vé xem phim cgv flexing #5488 409k,Entertainment,expense,1
săn sale lazada 11.11 xu cà na 233K,Shopping,expense,1
ốp lưng iphone xịn xò xịn xò #2092 464.000 đồng,Shopping,expense,1
tokbokki phô mai đỉnh nóc kịch trần #5630 295 cành,Food,expense,1
highlands phindi đỉnh nóc kịch trần #1743 475k,Food,expense,1
trà đào cam sả healing 404 ngàn,Food,expense,1
sữa chua hy lạp mlem mlem #3063 478k,Food,expense,1
mua cây decor phòng ngủ cứu rỗi tâm hồn #3647 301 cành,Housing,expense,1
tiền bố mẹ tiếp tế cháy phố #3812 12.0củ,Business,income,1
tiền cho bạn vay giờ đòi được over hợp 12737k,Business,income,1
mua khóa cửa vân tay vô tri #5216 374 ngàn,Housing,expense,1
mặt nạ đất sét xu cà na #4429 258k,Beauty,expense,1
mua máy sấy tóc slay #8849 61K,Housing,expense,1
tiền lì xì tết tốn kém #5764 379K,Investment,expense,1
lương làm mẫu ảnh gét gô #1176 6.9tr,Salary,income,1
tiền vệ sinh rác thải xịn xò 126k,Housing,expense,1
đế đỡ điện thoại healing #4082 432K,Shopping,expense,1
tai nghe bluetooth chụp tai xịn xò #8851 235k,Shopping,expense,1
thu nhập affliate tiktok shop đỉnh nóc kịch trần #4051 4.364.000 đồng,Business,income,1
nhận lương chạy grab kịch sàn #4451 14.6củ,Salary,income,1
bút calligraphy over hợp 387.000 đồng,Shopping,expense,1
bia chill cùng bạn ét ô ét 118 cành,Food,expense,1
thưởng chuyên cần xu cà na #3064 7.7Tr,Bonus,income,1
tiền thanh lý đồ cũ pass đồ chill chill 4472K,Business,income,1
mua bông y tế tẩy trang xu cà na #7311 330k,Health,expense,1
mua phụ kiện vòng tay flexing #7402 352k,Shopping,expense,1
ốp lưng iphone xịn xò slay #5934 151k,Shopping,expense,1
gà tắm sốt slay 373K,Food,expense,1
sữa rửa mặt cetaphil over hợp 416 cành,Beauty,expense,1
mua đồ về làm mukbang gét gô #9301 111k,Food,expense,1
nước hoa mini healing 445K,Beauty,expense,1
mua quà tạ lỗi bồ healing 184k,Social,expense,1
vé xe limousine về quê slay 322 cành,Transport,expense,1
nhận lương viết content cháy phố #613 13076 ngàn,Salary,income,1
thẻ xe bus điện vinbus over hợp 58k,Transport,expense,1
tiền donate livestream ầm ầm #7803 5.4củ,Business,income,1
lương admin fanpage ngon nhức nách #2810 9942 cành,Salary,income,1
lợi nhuận bán quần áo secondhand ngon nhức nách 10838 ngàn,Business,income,1
dầu gội bưởi mọc tóc đỉnh nóc kịch trần #8576 369 ngàn,Beauty,expense,1
trà sữa phê la đỉnh nóc kịch trần #9512 89 cành,Food,expense,1
tiền thuê phòng trọ chill chill 42K,Housing,expense,1
nước ngọt coca zero ầm ầm #8452 354 cành,Food,expense,1
thảm lau chân dễ thương chill chill #6464 96k,Shopping,expense,1
bán tài liệu học tập cũ 13.662.000 đồng,Business,income,1
chơi boardgame cùng hội bạn đỉnh nóc kịch trần 443K,Entertainment,expense,1
sữa chua hy lạp mlem mlem #8817 14k,Food,expense,1
mua game trên steam xu cà na 184k,Entertainment,expense,1
trà sữa phê la ngon nhức nách #7885 195k,Food,expense,1
son tint bóng ét ô ét #8176 332 ngàn,Beauty,expense,1
mua mũ bảo hiểm có kính healing #6386 446K,Transport,expense,1
đu đỉnh chứng khoán hết nấc #8414 442k,Investment,expense,1
bình giữ nhiệt stanley 407K,Shopping,expense,1
thu nhập affliate tiktok shop 7989 ngàn,Business,income,1
đèn led hoàng hôn cứu rỗi tâm hồn #881 327.000 đồng,Shopping,expense,1
in tài liệu tiểu luận kiếp nạn thứ 82 239k,Education,expense,1
lãi gửi tiết kiệm ngân hàng over hợp #3852 12523k,Business,income,1
thuê gia sư kèm 1-1 flexing 467K,Education,expense,1
hát karaoke cháy máy gét gô #7654 15.000 đồng,Entertainment,expense,1
tiền trúng thưởng mini game over hợp 10149K,Business,income,1
đi siêu thị go sắm đồ chill chill 490K,Shopping,expense,1
lương thực tập sinh bèo bọt xu cà na #539 11581 cành,Salary,income,1
mua thuốc nhỏ mắt len vibe đỉnh 119 cành,Health,expense,1
yến mạch giảm cân xu cà na 205k,Food,expense,1
sticker dán laptop slay #7939 386k,Shopping,expense,1
trà chanh giã tay hết nấc #166 440K,Food,expense,1
nước hoa mini hết nấc #6230 498k,Beauty,expense,1
mua quà tạ lỗi bồ ét ô ét #2058 152k,Social,expense,1
săn sale kẹp tóc chill chill #9979 220k,Shopping,expense,1
nước ngọt coca zero ét ô ét 400 cành,Food,expense,1
nước ngọt coca zero #2121 442k,Food,expense,1
tiền thuê phòng trọ flexing 395.000 đồng,Housing,expense,1
tiền bonus từ khách hàng cứu rỗi tâm hồn #9058 3.5củ,Bonus,income,1
bắt grabcar đi tiệc cứu rỗi tâm hồn #2013 251 cành,Transport,expense,1
xúc xích ăn liền gét gô #3630 457 cành,Food,expense,1
bún đậu mắm tôm ngon nhức nách,Housing,expense,0
tiền nhổ răng khôn khóc thét kiếp nạn thứ 82 #9287 335 cành,Health,expense,1
đu đỉnh chứng khoán vibe đỉnh #9982 271k,Investment,expense,1
lương cứng mỗi tháng cháy phố #252 3065k,Salary,income,1
son tint bóng slay #9708 441K,Beauty,expense,1
bún bò huế full topping over hợp #2775 321 ngàn,Food,expense,1
vớ tất cao cổ #9035 235.000 đồng,Shopping,expense,1
thuốc nhỏ mũi xịt 155k,Health,expense,1
tiền quỹ lớp ngon nhức nách #6897 454.000 đồng,Education,expense,1
mua quần áo local brand vô tri #5983 192k,Shopping,expense,1
mua quần jean ống rộng gét gô #5460 54 cành,Shopping,expense,1
quyên góp từ thiện chống lũ xu cà na 266 cành,Charity,expense,1
thuê gia sư kèm 1-1 #6806 348k,Education,expense,1
mua đồ tiktok shop ngon nhức nách #4306 341k,Shopping,expense,1
tiền vệ sinh rác thải vô tri #4444 310k,Housing,expense,1
sửa vòi nước hỏng healing #7405 241 ngàn,Housing,expense,1
tiền vệ sinh rác thải slay #7575 108 cành,Housing,expense,1
chốt đơn túi xách đeo chéo xịn xò 382 cành,Shopping,expense,1
đế đỡ điện thoại ầm ầm #5059 455k,Shopping,expense,1
lương admin fanpage vibe đỉnh #7894 10.844.000 đồng,Salary,income,1
nhận lương viết content #3814 7.2tr,Salary,income,1
khoai lang mật vibe đỉnh #7631 204 cành,Food,expense,1
nhận lương chạy grab kịch sàn hết nấc 4228K,Salary,income,1
mua kính râm thời trang gét gô #7196 312k,Shopping,expense,1
thưởng nhân viên xuất sắc xu cà na #5030 13.781.000 đồng,Bonus,income,1
sữa chua hy lạp ầm ầm #6863 315K,Food,expense,1
khoai lang mật hết nấc #7652 352k,Food,expense,1
ốp lưng iphone xịn xò slay #1532 319K,Shopping,expense,1
tiền nhận từ booking quảng cáo healing 2701 ngàn,Business,income,1
kẹp bấm mi xịn gét gô #7090 245.000 đồng,Beauty,expense,1
đăng ký lớp yoga flexing 287k,Education,expense,1
popmart blindbox healing #637 182k,Shopping,expense,1
dầu gội bưởi mọc tóc vô tri 476k,Beauty,expense,1
ting ting lương công ty flexing #7192 575k,Salary,income,1
tokbokki phô mai #7448 334k,Food,expense,1
gấu bông labubu xu cà na #2180 74k,Shopping,expense,1
tiền quỹ lớp xịn xò #7455 52k,Education,expense,1
học phí học lái xe ô tô hết nấc 379.000 đồng,Education,expense,1
lương thực tập sinh bèo bọt healing 8948 cành,Salary,income,1
đi đu idol kpop cháy phố #9149 127k,Entertainment,expense,1
tiền nhổ răng khôn khóc thét slay #1114 468k,Health,expense,1
đăng ký lớp yoga slay #3056 117k,Education,expense,1
tẩy tế bào chết cocoon xịn xò #6179 258K,Beauty,expense,1
mì tôm hảo hảo ầm ầm #862 296 ngàn,Food,expense,1
xúc xích ăn liền flexing #3655 104 cành,Food,expense,1
gấu bông labubu chill chill #3291 143k,Shopping,expense,1
sửa vòi nước hỏng xu cà na #7078 37 ngàn,Housing,expense,1
mua nước súc miệng listerine đỉnh nóc kịch trần #2523 279k,Health,expense,1
hủ tiếu gõ ét ô ét 115.000 đồng,Food,expense,1
đặt xe grabbike over hợp #6444 130 ngàn,Transport,expense,1
vé concert anh trai vibe đỉnh #3402 415K,Entertainment,expense,1
thưởng nhân viên xuất sắc vibe đỉnh #315 2758K,Bonus,income,1
rong biển cuộn cơm vô tri #1689 163k,Food,expense,1
nước tẩy trang bioderma gét gô #4320 441 cành,Beauty,expense,1
mua khóa học udemy slay 413k,Education,expense,1
gửi xe trung tâm thương mại kiếp nạn thứ 82 #1379 122k,Transport,expense,1
vào rạp chiếu phim lotte vô tri #2849 492 ngàn,Entertainment,expense,1
nem chua rán ngon nhức nách 52k,Food,expense,1
vé xe limousine về quê vô tri 356.000 đồng,Transport,expense,1
tiền thưởng kpi tháng healing #9796 11849 cành,Bonus,income,1
nệm cao su non vibe đỉnh 142k,Housing,expense,1
lương designer freelance ét ô ét 2.141.000 đồng,Salary,income,1
rong biển cuộn cơm cháy phố 412 ngàn,Food,expense,1
đóng tiền phạt muộn cứu rỗi tâm hồn 449K,Investment,expense,1
tiền chung cư mini 113k,Housing,expense,1
lẩu haidilao ét ô ét 405 cành,Food,expense,1
sửa vòi nước hỏng vô tri 323k,Housing,expense,1
trà chanh giã tay healing #8199 160 cành,Food,expense,1
mua game trên steam vô tri #5643 100k,Entertainment,expense,1
thuê gia sư kèm 1-1 cháy phố #3800 146 cành,Education,expense,1
sữa rửa mặt cetaphil xu cà na #7144 447k,Beauty,expense,1
nước ép hoa quả healthy ầm ầm 500.000 đồng,Food,expense,1
mì cay cấp độ 7 chill chill 321 cành,Food,expense,1
tiền bố mẹ tiếp tế vô tri #4978 8012k,Business,income,1
kem chống nắng nâng tông vibe đỉnh #5430 304 ngàn,Beauty,expense,1
tiền bonus từ khách hàng #6418 6.9Tr,Bonus,income,1
phí dịch vụ chung cư ét ô ét #1190 380k,Housing,expense,1
tai nghe bluetooth chụp tai ét ô ét #2855 214K,Shopping,expense,1
bắt grabcar đi tiệc cháy phố 404K,Transport,expense,1
in tài liệu tiểu luận ét ô ét 452k,Education,expense,1
mua khóa học udemy ầm ầm #8114 167k,Education,expense,1
góp quỹ từ thiện trường mlem mlem #691 72k,Charity,expense,1
hạt granola kiếp nạn thứ 82 84k,Food,expense,1
vào rạp chiếu phim lotte healing #9366 479k,Entertainment,expense,1
mua bông y tế tẩy trang cứu rỗi tâm hồn #878 462k,Health,expense,1
đi siêu thị go sắm đồ xu cà na #9681 301k,Shopping,expense,1
bia chill cùng bạn cứu rỗi tâm hồn #7158 497k,Food,expense,1
bút calligraphy healing 216k,Shopping,expense,1
vé máy bay vietjet flexing 212 cành,Transport,expense,1
đi chợ đầu mối ngon nhức nách #4591 81k,Shopping,expense,1
thẻ xe bus điện vinbus cháy phố #3093 353K,Transport,expense,1
mua quà tạ lỗi bồ #1036 331k,Social,expense,1
thưởng chuyên cần kiếp nạn thứ 82 #1095 8369k,Bonus,income,1
mua quần áo local brand over hợp #928 132K,Shopping,expense,1
đã chuyển khoản quỹ chưa nhỉ,Food,expense,0
gọi bebike đi học kiếp nạn thứ 82 #2498 194k,Transport,expense,1
tủ quần áo lắp ráp #8081 471k,Housing,expense,1
tiền bán hàng shopee slay #4481 5.6tr,Business,income,1
sinh tố bơ ngon ngậy xu cà na #6933 126k,Food,expense,1
lương thực tập sinh bèo bọt cháy phố #5967 14.2tr,Salary,income,1
tiền mạng internet wifi xu cà na #4455 183k,Housing,expense,1
bạc sỉu đá hết nấc #2866 352k,Food,expense,1
tiền bonus từ khách hàng cháy phố 13.452.000 đồng,Bonus,income,1
hủ tiếu gõ healing 388k,Food,expense,1
thưởng nóng từ sếp ầm ầm #5393 12484 cành,Bonus,income,1
nước khoáng aquafina over hợp 48k,Food,expense,1
đu đỉnh chứng khoán đỉnh nóc kịch trần #8075 98 cành,Investment,expense,1
tiền bao người yêu đi ăn chill chill #6748 483k,Social,expense,1
mua nước lau sàn thơm vibe đỉnh #7625 189K,Housing,expense,1
bán tài liệu học tập cũ gét gô 2812k,Business,income,1
mixue kem cây xu cà na #1142 333 cành,Food,expense,1
